"minPts","eps","Precision", "Recall","F1"
5,0.65,1,0.118279569892473,0.211538461538462
5,0.66,1,0.0967741935483871,0.176470588235294
5,0.67,1,0.0752688172043011,0.14
5,0.68,1,0.0645161290322581,0.121212121212121
5,0.69,1,0.032258064516129,0.0625
5,0.7,1,0.021505376344086,0.0421052631578947
5,0.71,1,0.021505376344086,0.0421052631578947
5,0.72,1,0.010752688172043,0.0212765957446809
5,0.73,1,0.010752688172043,0.0212765957446809
5,0.74,1,0.010752688172043,0.0212765957446809
6,0.1,0.0093,1,0.0184286138908154
6,0.11,0.0093,1,0.0184286138908154
6,0.12,0.0093,1,0.0184286138908154
6,0.13,0.0093,1,0.0184286138908154
6,0.14,0.0093,1,0.0184286138908154
6,0.15,0.0093,1,0.0184286138908154
6,0.16,0.0093,1,0.0184286138908154
6,0.17,0.0093,1,0.0184286138908154
6,0.18,0.0093,1,0.0184286138908154
6,0.19,0.0093,1,0.0184286138908154
6,0.2,0.0093,1,0.0184286138908154
6,0.21,0.0093,1,0.0184286138908154
6,0.22,0.0093,1,0.0184286138908154
6,0.23,0.0093,1,0.0184286138908154
6,0.24,0.0093,1,0.0184286138908154
6,0.25,0.0093,1,0.0184286138908154
6,0.26,0.0093,1,0.0184286138908154
6,0.27,0.00930558335001001,1,0.0184395756914841
6,0.28,0.00930651456019213,1,0.0184414039262344
6,0.29,0.00933641200682662,1,0.0185000994629003
6,0.3,0.00941105039465695,1,0.0186466165413534
6,0.31,0.00955119646708432,1,0.0189216683621567
6,0.32,0.00999565406345067,0.989247311827957,0.0197913305367323
6,0.33,0.0108268887566924,0.978494623655914,0.0214168039538715
6,0.34,0.0124691696355166,0.978494623655914,0.0246245433635503
6,0.35,0.0155928718300206,0.978494623655914,0.0306965761511216
6,0.36,0.0200993676603433,0.956989247311828,0.0393718203937182
6,0.37,0.027590632017966,0.924731182795699,0.053582554517134
6,0.38,0.0409270216962525,0.89247311827957,0.0782649693540783
6,0.39,0.0598755832037325,0.827956989247312,0.111675126903553
6,0.4,0.0934809348093481,0.817204301075269,0.167770419426049
6,0.41,0.137254901960784,0.752688172043011,0.232172470978441
6,0.42,0.206896551724138,0.709677419354839,0.320388349514563
6,0.43,0.294117647058824,0.645161290322581,0.404040404040404
6,0.44,0.446969696969697,0.634408602150538,0.524444444444444
6,0.45,0.622222222222222,0.602150537634409,0.612021857923497
6,0.46,0.726027397260274,0.56989247311828,0.63855421686747
6,0.47,0.859649122807018,0.526881720430108,0.653333333333333
6,0.48,0.938775510204082,0.494623655913978,0.647887323943662
6,0.49,0.975609756097561,0.43010752688172,0.597014925373134
6,0.5,0.972222222222222,0.376344086021505,0.542635658914729
6,0.51,1,0.365591397849462,0.535433070866142
6,0.52,1,0.354838709677419,0.523809523809524
6,0.53,1,0.333333333333333,0.5
6,0.54,1,0.301075268817204,0.462809917355372
6,0.55,1,0.247311827956989,0.396551724137931
6,0.56,1,0.236559139784946,0.382608695652174
6,0.57,1,0.225806451612903,0.368421052631579
6,0.58,1,0.225806451612903,0.368421052631579
6,0.59,1,0.21505376344086,0.353982300884956
6,0.6,1,0.21505376344086,0.353982300884956
6,0.61,1,0.182795698924731,0.309090909090909
6,0.62,1,0.161290322580645,0.277777777777778
6,0.63,1,0.150537634408602,0.261682242990654
6,0.64,1,0.129032258064516,0.228571428571429
6,0.65,1,0.118279569892473,0.211538461538462
6,0.66,1,0.0967741935483871,0.176470588235294
6,0.67,1,0.0752688172043011,0.14
6,0.68,1,0.0645161290322581,0.121212121212121
6,0.69,1,0.043010752688172,0.0824742268041237
6,0.7,1,0.032258064516129,0.0625
6,0.71,1,0.021505376344086,0.0421052631578947
6,0.72,1,0.010752688172043,0.0212765957446809
6,0.73,1,0.010752688172043,0.0212765957446809
6,0.74,1,0.010752688172043,0.0212765957446809
7,0.1,0.0093,1,0.0184286138908154
7,0.11,0.0093,1,0.0184286138908154
7,0.12,0.0093,1,0.0184286138908154
7,0.13,0.0093,1,0.0184286138908154
7,0.14,0.0093,1,0.0184286138908154
7,0.15,0.0093,1,0.0184286138908154
7,0.16,0.0093,1,0.0184286138908154
7,0.17,0.0093,1,0.0184286138908154
7,0.18,0.0093,1,0.0184286138908154
7,0.19,0.0093,1,0.0184286138908154
7,0.2,0.0093,1,0.0184286138908154
7,0.21,0.0093,1,0.0184286138908154
7,0.22,0.0093,1,0.0184286138908154
7,0.23,0.0093,1,0.0184286138908154
7,0.24,0.0093,1,0.0184286138908154
7,0.25,0.0093,1,0.0184286138908154
7,0.26,0.0093,1,0.0184286138908154
7,0.27,0.0093,1,0.0184286138908154
7,0.28,0.00930651456019213,1,0.0184414039262344
7,0.29,0.00931397095643465,1,0.0184560428656479
7,0.3,0.00932704844047738,1,0.0184817170111288
7,0.31,0.00934297769740808,1,0.0185129889519259
7,0.32,0.00952088452088452,1,0.0188621843626407
7,0.33,0.0099159301573615,0.989247311827957,0.0196350442855618
7,0.34,0.0108567382582016,0.989247311827957,0.0214777635111474
7,0.35,0.0125934126764462,0.978494623655914,0.024866785079929
7,0.36,0.0157068062827225,0.967741935483871,0.0309119010819165
7,0.37,0.0206995003568879,0.935483870967742,0.0405027932960894
7,0.38,0.0299465240641711,0.903225806451613,0.0579710144927536
7,0.39,0.0433134813210612,0.860215053763441,0.0824742268041237
7,0.4,0.0694945848375451,0.827956989247312,0.128226477935054
7,0.41,0.109774436090226,0.78494623655914,0.192612137203166
7,0.42,0.166666666666667,0.731182795698925,0.271457085828343
7,0.43,0.239043824701195,0.645161290322581,0.348837209302326
7,0.44,0.366459627329193,0.634408602150538,0.464566929133858
7,0.45,0.522935779816514,0.612903225806452,0.564356435643564
7,0.46,0.67948717948718,0.56989247311828,0.619883040935672
7,0.47,0.830508474576271,0.526881720430108,0.644736842105263
7,0.48,0.938775510204082,0.494623655913978,0.647887323943662
7,0.49,0.975609756097561,0.43010752688172,0.597014925373134
7,0.5,0.972222222222222,0.376344086021505,0.542635658914729
7,0.51,1,0.365591397849462,0.535433070866142
7,0.52,1,0.354838709677419,0.523809523809524
7,0.53,1,0.333333333333333,0.5
7,0.54,1,0.301075268817204,0.462809917355372
7,0.55,1,0.247311827956989,0.396551724137931
7,0.56,1,0.236559139784946,0.382608695652174
7,0.57,1,0.225806451612903,0.368421052631579
7,0.58,1,0.225806451612903,0.368421052631579
7,0.59,1,0.21505376344086,0.353982300884956
7,0.6,1,0.21505376344086,0.353982300884956
7,0.61,1,0.182795698924731,0.309090909090909
7,0.62,1,0.161290322580645,0.277777777777778
7,0.63,1,0.150537634408602,0.261682242990654
7,0.64,1,0.139784946236559,0.245283018867925
7,0.65,1,0.118279569892473,0.211538461538462
7,0.66,1,0.0967741935483871,0.176470588235294
7,0.67,1,0.0752688172043011,0.14
7,0.68,1,0.0645161290322581,0.121212121212121
7,0.69,1,0.043010752688172,0.0824742268041237
7,0.7,1,0.032258064516129,0.0625
