"minPts","eps","Precision", "Recall","F1"
4,0.17,0.0067,1,0.0133108175225986
4,0.18,0.0067,1,0.0133108175225986
4,0.19,0.0067,1,0.0133108175225986
4,0.2,0.0067,1,0.0133108175225986
4,0.21,0.0067,1,0.0133108175225986
4,0.22,0.0067,1,0.0133108175225986
4,0.23,0.0067,1,0.0133108175225986
4,0.24,0.0067,1,0.0133108175225986
4,0.25,0.0067,1,0.0133108175225986
4,0.26,0.0067,1,0.0133108175225986
4,0.27,0.0067,1,0.0133108175225986
4,0.28,0.00670268107242897,1,0.013316108516347
4,0.29,0.00670804965959151,1,0.0133267031327698
4,0.3,0.00671948651088156,1,0.0133492727634987
4,0.31,0.00673705379587733,1,0.0133839392728726
4,0.32,0.00676494345718901,1,0.0134389730217631
4,0.33,0.00681933842239186,1,0.0135463000404367
4,0.34,0.00691720008259343,1,0.0137393622475136
4,0.35,0.00707347972972973,1,0.0140475940874305
4,0.36,0.00741396481133119,1,0.0147188049209139
4,0.37,0.00788142571462181,1,0.0156395891690009
4,0.38,0.00877307843394003,1,0.0173935617860852
4,0.39,0.0099406528189911,1,0.0196856177464375
4,0.4,0.0113577697470315,0.985074626865672,0.022456617897244
4,0.41,0.0137328339575531,0.985074626865672,0.0270880361173815
4,0.42,0.0170558908422986,0.970149253731343,0.0335224342444559
4,0.43,0.0221147201105736,0.955223880597015,0.0432286389733198
4,0.44,0.0291127541589649,0.940298507462687,0.0564769161810847
4,0.45,0.0381488430268918,0.91044776119403,0.0732292917166867
4,0.46,0.0478723404255319,0.805970149253731,0.0903765690376569
4,0.47,0.0651890482398957,0.746268656716418,0.119904076738609
4,0.48,0.0856031128404669,0.656716417910448,0.151462994836489
4,0.49,0.11864406779661,0.626865671641791,0.199524940617577
4,0.5,0.164705882352941,0.626865671641791,0.260869565217391
4,0.51,0.216374269005848,0.552238805970149,0.310924369747899
4,0.52,0.277777777777778,0.522388059701492,0.362694300518135
4,0.53,0.35632183908046,0.462686567164179,0.402597402597403
4,0.54,0.453125,0.432835820895522,0.442748091603053
4,0.55,0.5625,0.402985074626866,0.469565217391304
4,0.56,0.564102564102564,0.328358208955224,0.415094339622641
4,0.57,0.642857142857143,0.26865671641791,0.378947368421053
4,0.58,0.68,0.253731343283582,0.369565217391304
4,0.59,0.8,0.238805970149254,0.367816091954023
4,0.6,0.882352941176471,0.223880597014925,0.357142857142857
4,0.61,1,0.208955223880597,0.345679012345679
4,0.62,1,0.208955223880597,0.345679012345679
4,0.63,1,0.194029850746269,0.325
